"","pays1","pays2","dist"
"14692","Tunisia","Libya",0
"14693","Tunisia","Sudan",1792.71454580961
"14694","Tunisia","Chad",967.369665415144
"14695","Tunisia","Algeria",0
"14696","Tunisia","Mali",1316.22267212274
"14697","Tunisia","Mauritania",1527.67701892083
"14698","Tunisia","Morocco",820.466359748204
"14699","Tunisia","Western Sahara",1701.03688533522
"14700","Tunisia","Senegal",2825.25185719362
"14701","Tunisia","Gambia",3032.46214127244
"14702","Tunisia","Guinea-Bissau",3114.73913039889
"14703","Tunisia","Guinea",2758.50781359229
"14704","Tunisia","Ivory Coast",2653.31135410069
"14705","Tunisia","Liberia",3132.55623391902
"14706","Tunisia","Sierra Leone",3128.52001555462
"14707","Tunisia","Ghana",2367.77286420372
"14708","Tunisia","Burkina Faso",1934.71624034609
"14709","Tunisia","Niger",781.540751294384
"14710","Tunisia","Benin",2089.53660408567
"14711","Tunisia","Togo",2314.63896559441
"14712","Tunisia","Nigeria",1852.69889818364
"14713","Tunisia","Cameroon",1958.28607765718
"14714","Tunisia","Central African Republic",2511.22401623111
"14715","Tunisia","Zaire",2967.79130516568
"14716","Tunisia","Congo",3052.14641327537
"14717","Tunisia","Gabon",3107.12579517651
"14718","Tunisia","Uganda",3711.62317743135
"14719","Tunisia","Rwanda",4091.33983446689
"14720","Tunisia","Zambia",4751.91140571954
"14721","Tunisia","Angola",4006.20502379144
"14722","Tunisia","Burundi",4191.7285931219
"14723","Tunisia","Namibia",5226.9583828703
"14724","Tunisia","Botswana",5501.92004682956
"14725","Tunisia","Mozambique",5361.41481293578
"14726","Tunisia","Swaziland",6609.70545209
"14727","Tunisia","Zimbabwe",5513.63998592452
"14728","Tunisia","Malawi",5078.15684830907
"14729","Tunisia","Tanzania",4119.7896338041
"14730","Tunisia","Kenya",3856.41139408419
"14731","Tunisia","Somalia",4035.20141375174
"14732","Tunisia","Djibouti",3917.69902903532
"14733","Tunisia","Syria",2242.49641746759
"14734","Tunisia","Lebanon",2234.23874478928
"14735","Tunisia","Jordan",2266.31053307427
"14736","Tunisia","Israel",2150.93694628383
"14737","Tunisia","Gaza Strip",2143.94133599764
"14738","Tunisia","Saudi Arabia",2266.31053307427
"14739","Tunisia","Yemen",3618.78356239671
"14740","Tunisia","Qatar",3891.36778560353
"14741","Tunisia","Kuwait",3353.87289062591
"14742","Tunisia","Neutral Zone",3180.21929103318
"14743","Tunisia","Vislinskiy Zaliv",2022.0402013124
"14744","Tunisia","Lake Albert",3858.03429898056
"14745","Tunisia","Lake Tanganyika",4259.50699980392
"14746","Tunisia","Lake Kariba",5562.35896759961
"14747","Tunisia","Lake Victoria",4125.37886786239
"14748","Tunisia","Oman",4309.37770714164
"14749","Tunisia","United Arab Emirates",3953.17670485799
"14750","Tunisia","Great Bitter Lake",1992.43944687485
"14751","Tunisia","West Bank",2201.87445315099
"14752","Tunisia","Australia",12438.0253044013
"14753","Tunisia","Papua New Guinea",13645.8011158851
"14754","Tunisia","Saint-Barthelemy",7135.84230743959
"14755","Tunisia","Cuba",8036.3303350977
"14756","Tunisia","Antarctica",11133.060589014
"14757","Tunisia","Lesotho",6812.52230723909
"14758","Tunisia","Lake Fjerritslev",2214.34175688942
"14759","Tunisia","Anguilla",7150.42170559393
"14760","Tunisia","Nauru",15267.107626607
"14761","Tunisia","Saint Kitts",7162.1079157681
"14762","Tunisia","Montserrat",7136.09803693084
"14763","Tunisia","Greenland",4119.36637780688
"14764","Tunisia","Sardinia",227.083663073678
"14765","Tunisia","Iceland",3447.87108204202
"14766","Tunisia","Sicily",150.120159792082
"14767","Tunisia","Sonsorol Island",12334.7278532164
"14768","Tunisia","Maug Island",12083.1684024226
"14769","Tunisia","Isle of Man",2157.7060707328
"14770","Tunisia","Saint Eustatius",7167.86055476435
"14771","Tunisia","Brunei",10853.3616933143
"14772","Tunisia","Dominican Republic",7609.65843333578
"14773","Tunisia","Haiti",7869.92703756575
"14774","Tunisia","Ireland",2064.68110049914
"14775","Tunisia","Nevis",7151.44303129709
"14776","Tunisia","Madagascar",6310.66673473495
"14777","Tunisia","San Marino",770.127752883491
"14778","Tunisia","Sin Cowe Island",10526.4776322925
"14779","Tunisia","Tobago",7295.24529511993
"14780","Tunisia","Barbados",7093.87911667847
"14781","Tunisia","Bahrain",3826.17748214527
"14782","Tunisia","Grenada",7343.26119554723
"14783","Tunisia","Jamaica",8392.88368098108
"14784","Tunisia","Sri Lanka",7414.15147977937
"14785","Tunisia","Barbuda",7056.78261554104
"14786","Tunisia","Puerto Rico",7370.57862821876
"14787","Tunisia","Cyprus",1924.18160214077
"14788","Tunisia","Trinidad",7377.06705231352
"14789","Tunisia","Saint Lucia",7174.72277638882
"14790","Tunisia","Mauritius",7588.50778286919
"14791","Tunisia","Saint Vincent",7236.05431953213
"14792","Tunisia","Spratly Island",10526.8334459684
"14793","Tunisia","Dominica",7134.79879409283
"14794","Tunisia","Antigua",7081.8924063232
"14795","Tunisia","Bonaire",7962.97053536075
"14796","Tunisia","Aruba",8098.43259028021
"14797","Tunisia","Martinique",7150.53655415379
"14798","Tunisia","Isle of Wight",1709.43106624548
"14799","Tunisia","Saint-Martin",7151.18647513325
"14800","Tunisia","Curacao",8025.24540998268
"14801","Algeria","Canada",4587.28147154143
"14802","Algeria","South Africa",5130.33611641303
"14803","Algeria","Denmark",1986.55415675528
"14804","Algeria","USSR",1702.85623342057
"14805","Algeria","Pakistan",4879.74811396235
"14806","Algeria","Aral Sea",4254.15157775014
"14807","Algeria","Italy",646.273156140318
"14808","Algeria","Nicaragua",7758.39894962987
"14809","Algeria","Netherlands",1568.30001634411
"14810","Algeria","Caspian Sea",3349.10555556508
"14811","Algeria","Mexico",7807.8665013882
"14812","Algeria","Iraq",2783.47114252337
"14813","Algeria","Lake Malawi",4377.74283003987
"14814","Algeria","Ethiopia",2715.1274874077
"14815","Algeria","USA",5385.1577890397
"14816","Algeria","Mongolia",6318.5183151085
"14817","Algeria","Switzerland",985.138643439454
"14818","Algeria","Cambodia",9463.26227132406
"14819","Algeria","France",684.495149109825
"14820","Algeria","Guatemala",8177.12055639418
"14821","Algeria","Belize",8056.21744274233
"14822","Algeria","Honduras",7731.35162798864
"14823","Algeria","El Salvador",8230.80282886964
"14824","Algeria","Costa Rica",7971.53240920318
"14825","Algeria","Panama",7474.75276708195
"14826","Algeria","Colombia",6635.07964242976
"14827","Algeria","Ecuador",7753.21414709656
"14828","Algeria","Peru",7371.22487383741
"14829","Algeria","Brazil",4656.63730672429
"14830","Algeria","Bolivia",7232.42487622424
"14831","Algeria","Chile",8238.54177377204
"14832","Algeria","Argentina",7643.64809985965
"14833","Algeria","Paraguay",7500.71132284643
"14834","Algeria","Uruguay",8158.98393387858
"14835","Algeria","Guyana",5646.89529559712
"14836","Algeria","Suriname",5367.12837579666
"14837","Algeria","French Guiana",5252.86216348005
"14838","Algeria","Venezuela",5779.81033265749
"14839","Algeria","Lake Titicaca",8097.96698065806
"14840","Algeria","Romania",1428.09894996313
"14841","Algeria","Iran",3135.55400931011
"14842","Algeria","Turkey",1582.57059842749
"14843","Algeria","Afghanistan",4703.22135692984
"14844","Algeria","China",5615.78461389906
"14845","Algeria","India",5694.83777793834
"14846","Algeria","Myanmar",8033.35432496557
"14847","Algeria","Nepal",6611.95984918724
"14848","Algeria","Bhutan",7457.68392825311
"14849","Algeria","Bangladesh",7469.09635525783
"14850","Algeria","Thailand",8710.41417579258
"14851","Algeria","Laos",8828.39505405575
"14852","Algeria","Vietnam",8876.00976572216
"14853","Algeria","North Korea",9282.97315332247
"14854","Algeria","Hungary",1258.14651573676
"14855","Algeria","Czechoslovakia",1402.67175471285
"14856","Algeria","Poland",1632.0973136785
"14857","Algeria","South Korea",9595.50546645143
"14858","Algeria","Lake Pasvikelv",3811.93380552759
"14859","Algeria","Bulgaria",1357.53867597819
"14860","Algeria","Yugoslavia",1004.79132599003
"14861","Algeria","Greece",1083.27748772791
"14862","Algeria","Albania",1071.07271568772
"14863","Algeria","Austria",1139.49525206884
"14864","Algeria","Lacul Greaca",1690.78409395939
"14865","Algeria","Germany",1169.06644563245
"14866","Algeria","Luxembourg",1390.94789960306
"14867","Algeria","Belgium",1390.94789960306
"14868","Algeria","Liechtenstein",1125.78707388365
"14869","Algeria","Portugal",523.025824874108
"14870","Algeria","Spain",185.169877780865
"14871","Algeria","Andorra",701.444902560935
"14872","Algeria","Monaco",740.571205501994
"14873","Algeria","Norway",2337.75607889551
"14874","Algeria","Finland",2778.58807625719
"14875","Algeria","Sweden",2079.99551835111
"14876","Algeria","Egypt",1346.84208266056
"14877","Algeria","Libya",0
"14878","Algeria","Sudan",1322.22039669961
"14879","Algeria","Chad",313.958977943937
"14880","Algeria","Tunisia",0
"14881","Algeria","Mali",0
"14882","Algeria","Mauritania",40.5736742860024
"14883","Algeria","Morocco",0
"14884","Algeria","Western Sahara",0
"14885","Algeria","Senegal",1358.66420078169
"14886","Algeria","Gambia",1655.79492933413
"14887","Algeria","Guinea-Bissau",1751.8890579403
"14888","Algeria","Guinea",1507.12688423321
"14889","Algeria","Ivory Coast",1277.35188416148
"14890","Algeria","Liberia",1795.23110754957
"14891","Algeria","Sierra Leone",1850.85195429388
"14892","Algeria","Ghana",979.624546857149
"14893","Algeria","Burkina Faso",549.378868047792
"14894","Algeria","Niger",0
"14895","Algeria","Benin",739.485979878235
"14896","Algeria","Togo",931.702784832322
"14897","Algeria","Nigeria",626.054100237417
"14898","Algeria","Cameroon",1141.3425305314
"14899","Algeria","Central African Republic",1683.29683512064
"14900","Algeria","Zaire",2160.58514259057
"14901","Algeria","Congo",2083.90485904956
"14902","Algeria","Gabon",2012.03725749647
"14903","Algeria","Uganda",3003.65113356015
"14904","Algeria","Rwanda",3347.23587772031
"14905","Algeria","Zambia",3900.52719631183
"14906","Algeria","Angola",2920.23392572355
"14907","Algeria","Burundi",3439.26540644103
"14908","Algeria","Namibia",4112.63734959224
"14909","Algeria","Botswana",4497.04822175295
"14910","Algeria","Mozambique",4612.69755508997
"14911","Algeria","Swaziland",5711.67407112141
"14912","Algeria","Zimbabwe",4636.43839540697
"14913","Algeria","Malawi",4326.14275588649
"14914","Algeria","Tanzania",3385.13745588543
"14915","Algeria","Kenya",3183.99372819607
"14916","Algeria","Somalia",3559.46818137065
"14917","Algeria","Djibouti",3446.6734992751
"14918","Algeria","Syria",2487.25324999501
"14919","Algeria","Lebanon",2480.33911657272
"14920","Algeria","Jordan",2376.24654845582
"14921","Algeria","Israel",2357.54104185233
"14922","Algeria","Gaza Strip",2356.3541034715
"14923","Algeria","Saudi Arabia",2330.82470552495
"14924","Algeria","Yemen",3325.64371495653
"14925","Algeria","Qatar",3936.96077039412
"14926","Algeria","Kuwait",3492.56054627946
"14927","Algeria","Neutral Zone",3315.40649228815
"14928","Algeria","Vislinskiy Zaliv",2102.72999654576
"14929","Algeria","Lake Albert",3145.85205962948
"14930","Algeria","Lake Tanganyika",3506.24208347998
"14931","Algeria","Lake Kariba",4704.29254322753
"14932","Algeria","Lake Victoria",3411.2326573159
"14933","Algeria","Oman",4169.88098147541
"14934","Algeria","United Arab Emirates",3968.1055086579
"14935","Algeria","Great Bitter Lake",2157.47026310205
"14936","Algeria","West Bank",2427.70766259294
"14937","Algeria","Australia",12132.8725479591
"14938","Algeria","Papua New Guinea",13873.1871737609
"14939","Algeria","Saint-Barthelemy",5623.52154623956
"14940","Algeria","Cuba",6625.31724390961
"14941","Algeria","Antarctica",9904.62419768775
"14942","Algeria","Lesotho",5859.24599888406
"14943","Algeria","Lake Fjerritslev",2229.59995045449
"14944","Algeria","Anguilla",5642.71193741053
"14945","Algeria","Nauru",15414.1458392648
"14946","Algeria","Saint Kitts",5642.03856162628
"14947","Algeria","Montserrat",5605.02436665773
"14948","Algeria","Greenland",4006.0128578133
"14949","Algeria","Sardinia",227.482709192763
"14950","Algeria","Iceland",3311.94138264955
"14951","Algeria","Sicily",382.24106928226
"14952","Algeria","Sonsorol Island",12562.9355565185
"14953","Algeria","Maug Island",12260.3825073347
"14954","Algeria","Isle of Man",2017.18252763656
"14955","Algeria","Saint Eustatius",5650.87166309368
"14956","Algeria","Brunei",11040.4250600872
"14957","Algeria","Dominican Republic",6137.57840405746
"14958","Algeria","Haiti",6433.379779751
"14959","Algeria","Ireland",1852.17792766267
"14960","Algeria","Nevis",5628.32868167934
"14961","Algeria","Madagascar",5641.24577754373
"14962","Algeria","San Marino",849.724822664726
"14963","Algeria","Sin Cowe Island",10767.7285824223
"14964","Algeria","Tobago",5688.99374186498
"14965","Algeria","Barbados",5501.99961207548
"14966","Algeria","Bahrain",3889.50260161483
"14967","Algeria","Grenada",5752.35900757933
"14968","Algeria","Jamaica",6966.05113033618
"14969","Algeria","Sri Lanka",7343.03219024974
"14970","Algeria","Barbuda",5535.86112979525
"14971","Algeria","Puerto Rico",5878.91824288869
"14972","Algeria","Cyprus",2174.93927973575
"14973","Algeria","Trinidad",5768.75524262377
"14974","Algeria","Saint Lucia",5599.02302460495
"14975","Algeria","Mauritius",6919.67428076542
"14976","Algeria","Saint Vincent",5655.39042663764
"14977","Algeria","Spratly Island",10770.0963951743
"14978","Algeria","Dominica",5577.61826705526
"14979","Algeria","Antigua",5552.98588733653
"14980","Algeria","Bonaire",6411.42628857698
"14981","Algeria","Aruba",6564.39643650225
"14982","Algeria","Martinique",5581.02142490401
"14983","Algeria","Isle of Wight",1605.81617517887
"14984","Algeria","Saint-Martin",5641.50273841922
"14985","Algeria","Curacao",6477.37050173993
"14986","Mali","Canada",5096.11020717382
"14987","Mali","South Africa",4778.85407522806
"14988","Mali","Denmark",3498.281114041
"14989","Mali","USSR",3504.41812339017
"14990","Mali","Pakistan",5803.6130029408
"14991","Mali","Aral Sea",5701.81516313591
"14992","Mali","Italy",2344.27250773447
"14993","Mali","Nicaragua",7625.22843787609
"14994","Mali","Netherlands",3039.35187039113
"14995","Mali","Caspian Sea",4793.31945836161
"14996","Mali","Mexico",7902.24814318744
"14997","Mali","Iraq",3769.73892143311
"14998","Mali","Lake Malawi",4346.80286222717
"14999","Mali","Ethiopia",3285.34854328825
"15000","Mali","USA",5798.76806432889
"15001","Mali","Mongolia",7960.80470814735
"15002","Mali","Switzerland",2548.75348109251
"15003","Mali","Cambodia",10360.4118048797
"15004","Mali","France",2029.74679916271
"15005","Mali","Guatemala",8125.37449710975
"15006","Mali","Belize",8062.13327897211
"15007","Mali","Honduras",7602.75702735086
"15008","Mali","El Salvador",8110.299393481
"15009","Mali","Costa Rica",7685.3345707282
"15010","Mali","Panama",7115.67003993858
"15011","Mali","Colombia",6111.77723203644
"15012","Mali","Ecuador",7143.83964158741
"15013","Mali","Peru",6651.93027212374
"15014","Mali","Brazil",3342.69114421347
"15015","Mali","Bolivia",6080.5180322547
"15016","Mali","Chile",7202.37963382816
"15017","Mali","Argentina",6258.73908064181
"15018","Mali","Paraguay",6166.34728718114
"15019","Mali","Uruguay",6665.92293329092
"15020","Mali","Guyana",5003.58128166504
"15021","Mali","Suriname",4679.61550825222
"15022","Mali","French Guiana",4478.77868067355
"15023","Mali","Venezuela",5245.38269008092
"15024","Mali","Lake Titicaca",7095.89560593489
"15025","Mali","Romania",3231.52885904993
"15026","Mali","Iran",4389.35036553834
"15027","Mali","Turkey",2988.156756545
"15028","Mali","Afghanistan",5781.60518559766
"15029","Mali","China",6952.85396767445
"15030","Mali","India",6594.04540306452
"15031","Mali","Myanmar",9072.39801792687
"15032","Mali","Nepal",7669.01403081615
"15033","Mali","Bhutan",8541.2284965904
"15034","Mali","Bangladesh",8515.38958946251
"15035","Mali","Thailand",9665.52662685278
"15036","Mali","Laos",9878.32569524687
"15037","Mali","Vietnam",9990.48894311726
"15038","Mali","North Korea",10998.9610772715
"15039","Mali","Hungary",3051.54608600013
"15040","Mali","Czechoslovakia",3097.76831590364
"15041","Mali","Poland",3324.10275185319
"15042","Mali","South Korea",11302.055791046
"15043","Mali","Lake Pasvikelv",5402.49205801233
"15044","Mali","Bulgaria",3028.14272818972
"15045","Mali","Yugoslavia",2784.14005761211
"15046","Mali","Greece",2612.14301402431
"15047","Mali","Albania",2725.36477715779
"15048","Mali","Austria",2775.54373181706
"15049","Mali","Lacul Greaca",3409.43918075997
"15050","Mali","Germany",2731.83593025281
"15051","Mali","Luxembourg",2872.79750737184
"15052","Mali","Belgium",2872.79750737184
"15053","Mali","Liechtenstein",2752.84798565459
"15054","Mali","Portugal",1352.12372203927
"15055","Mali","Spain",1241.80830969806
"15056","Mali","Andorra",2030.99620627846
"15057","Mali","Monaco",2353.08245540111
"15058","Mali","Norway",3786.07393565418
"15059","Mali","Finland",4437.47600128748
"15060","Mali","Sweden",3670.42337188607
"15061","Mali","Egypt",2185.22461739866
"15062","Mali","Libya",919.465839845049
"15063","Mali","Sudan",1997.3102198423
"15064","Mali","Chad",1043.71478890908
"15065","Mali","Tunisia",1316.22267212274
"15066","Mali","Algeria",0
"15067","Mali","Mauritania",0
"15068","Mali","Morocco",361.391682893269
"15069","Mali","Western Sahara",237.493879752899
"15070","Mali","Senegal",44.1173630829392
"15071","Mali","Gambia",205.223726104712
"15072","Mali","Guinea-Bissau",282.332006775075
"15073","Mali","Guinea",0
"15074","Mali","Ivory Coast",3.68197754724986
"15075","Mali","Liberia",283.431340536817
"15076","Mali","Sierra Leone",237.649185461427
